event_id	modified_uniprot	partner_uniprot	interface_signature_size	interface_contact_count	structure_complexes	interface_cluster_id
event_01234	Q12778	P31946	13	5	Complex2267	interface_cluster_777
event_01235	Q12778	P31946	13	5	Complex2267	interface_cluster_777
event_01236	Q12778	P31946	13	5	Complex2267	interface_cluster_777
event_01237	Q12778	P61981	21	9	Complex2265	interface_cluster_778
event_01238	Q12778	P63104	28	12	Complex2266	interface_cluster_779
event_01239	O43524	Q92793	260	137	Complex170	interface_cluster_780
event_01240	O43524	P45983	40	16	Complex159	interface_cluster_781
event_01241	O43524	P45983	40	16	Complex159	interface_cluster_781
event_01242	O43524	P45983	40	16	Complex159	interface_cluster_781
event_01243	O43524	P45983	40	16	Complex159	interface_cluster_781
event_01244	O43524	Q00987	57	26	Complex165	interface_cluster_782
event_01245	O43524	Q00987	57	26	Complex165	interface_cluster_782
event_01246	O43524	Q00987	57	26	Complex165	interface_cluster_782
event_01247	O43524	Q13309	59	22	Complex158	interface_cluster_783
event_01248	O43524	Q13309	59	22	Complex158	interface_cluster_783
event_01249	O43524	Q13309	59	22	Complex158	interface_cluster_783
event_01250	O43524	Q13309	59	22	Complex158	interface_cluster_783
event_01251	O43524	P31946	43	18	Complex157	interface_cluster_784
event_01252	O43524	P31946	43	18	Complex157	interface_cluster_784
event_01253	P21462	P25098	57	33	Complex1139	interface_cluster_785
event_01254	Q16658	P68133	27	13	Complex2753	interface_cluster_786
event_01255	Q16658	Q96PY5	72	35	Complex2754	interface_cluster_787
event_01256	P02794	P61073	58	31	Complex488	interface_cluster_788
event_01257	Q8IVP5	P11142	39	17	Complex2934	interface_cluster_789
event_01258	Q8IVP5	Q9H492	42	30	Complex2935	interface_cluster_790
event_01259	Q8IVP5	Q9H492	42	30	Complex2935	interface_cluster_790
event_01260	Q8IVP5	Q9GZQ8	0	0		interface_cluster_791
event_01261	Q8IVP5	Q9GZQ8	0	0		interface_cluster_792
event_01262	Q8IVP5	Q9GZQ8	0	0		interface_cluster_793
event_01263	P35637	P35637	16	14	Complex1427	interface_cluster_794
event_01264	P35637	Q92973	0	0		interface_cluster_795
event_01265	O15117	Q13094	45	16	Complex64	interface_cluster_796
event_01266	O15117	Q13094	45	16	Complex64	interface_cluster_796
event_01267	O15117	Q13094	45	16	Complex64	interface_cluster_796
event_01268	O15117	P16333	129	102	Complex62_1,Complex62_2,Complex62_3,Complex62_4	interface_cluster_797
event_01269	O15117	P16333	129	102	Complex62_1,Complex62_2,Complex62_3,Complex62_4	interface_cluster_797
event_01270	O15117	O43639	22	8	Complex63	interface_cluster_798
event_01271	O15117	O43639	22	8	Complex63	interface_cluster_798
event_01272	O15117	P43403	46	21	Complex61	interface_cluster_799
event_01273	Q5VWT5	Q13094	60	29	Complex2842	interface_cluster_800
event_01274	Q5VWT5	Q13094	60	29	Complex2842	interface_cluster_800
event_01275	Q9NPG1	Q9ULK5	95	60	Complex3427	interface_cluster_801
event_01276	Q9UM11	P25054	72	27	Complex3593_1,Complex3593_2	interface_cluster_802
event_01277	Q9UM11	P30260	131	65	Complex3592	interface_cluster_803
event_01278	Q9UM11	P30260	131	65	Complex3592	interface_cluster_803
event_01279	Q9UM11	P30260	131	65	Complex3592	interface_cluster_803
event_01280	Q13283	Q13283	183	168	Complex2372,Complex2890	interface_cluster_804
event_01281	Q13480	Q06124	31	10	Complex2402	interface_cluster_805
event_01282	Q13480	Q06124	31	10	Complex2402	interface_cluster_805
event_01283	Q9UQC2	P46109	21	8	Complex3634	interface_cluster_806
event_01284	Q9UQC2	P46109	21	8	Complex3634	interface_cluster_806
event_01285	Q9UQC2	P04626	63	28	Complex3630	interface_cluster_807
event_01286	Q9UQC2	P62993	68	63	Complex3632_1,Complex3632_2	interface_cluster_808
event_01287	Q9UQC2	P62993	68	63	Complex3632_1,Complex3632_2	interface_cluster_808
event_01288	Q9UQC2	Q06124	45	21	Complex3639	interface_cluster_809
event_01289	Q9UQC2	Q06124	45	21	Complex3639	interface_cluster_809
event_01290	Q9UQC2	Q06124	45	21	Complex3639	interface_cluster_809
event_01291	Q9UQC2	Q06124	45	21	Complex3639	interface_cluster_809
event_01292	Q9UQC2	Q06124	45	21	Complex3639	interface_cluster_809
event_01293	Q9UQC2	P29353	69	31	Complex3633	interface_cluster_810
event_01294	Q9UQC2	P29353	69	31	Complex3633	interface_cluster_810
event_01295	Q9UQC2	P31946	18	6	Complex3631	interface_cluster_811
event_01296	Q9UQC2	P31946	18	6	Complex3631	interface_cluster_811
event_01297	P60520	Q9Y4P1	23	9	Complex1864	interface_cluster_812
event_01298	P60520	Q9Y4P1	23	9	Complex1864	interface_cluster_812
event_01299	Q9H706	P62993	56	24	Complex3384	interface_cluster_813
event_01300	Q9H706	P62993	56	24	Complex3384	interface_cluster_813
event_01301	Q9H706	Q06124	82	38	Complex3386	interface_cluster_814
event_01302	Q75VX8	P62993	42	16	Complex2886	interface_cluster_815
event_01303	Q75VX8	P62993	42	16	Complex2886	interface_cluster_815
event_01304	Q75VX8	P62993	42	16	Complex2886	interface_cluster_815
event_01305	Q75VX8	Q06124	46	17	Complex2888	interface_cluster_816
event_01306	P41250	Q00653	26	12	Complex1526	interface_cluster_817
event_01307	P41250	Q00653	26	12	Complex1526	interface_cluster_817
event_01308	P15976	O15379	19	8	Complex1012	interface_cluster_818
event_01309	P15976	O15379	19	8	Complex1012	interface_cluster_818
event_01310	P15976	P56524	66	27	Complex1013	interface_cluster_819
event_01311	P15976	P56524	66	27	Complex1013	interface_cluster_819
event_01312	P23769	Q969H0	98	50	Complex1181	interface_cluster_820
event_01313	P23771	Q969H0	58	30	Complex1182	interface_cluster_821
event_01314	P23771	P10809	35	12	Complex1183	interface_cluster_822
event_01315	Q8WXI9	Q16576	40	19	Complex3065	interface_cluster_823
event_01316	Q92538	Q9Y297	0	0		interface_cluster_824
event_01317	Q92538	Q9Y297	0	0		interface_cluster_825
event_01318	P30793	P30047	0	0		interface_cluster_826
event_01319	Q9NP62	Q9BVJ7	42	21	Complex3422	interface_cluster_827
event_01320	Q9NP62	Q9BVJ7	42	21	Complex3422	interface_cluster_827
event_01321	Q9NP62	Q9UKT8	37	16	Complex3424	interface_cluster_828
event_01322	Q9NP62	Q9UKT8	37	16	Complex3424	interface_cluster_828
event_01323	P55040	P31946	54	25	Complex1839	interface_cluster_829
event_01324	P55040	P31946	54	25	Complex1839	interface_cluster_829
event_01325	P14136	Q16658	48	21	Complex941	interface_cluster_830
event_01326	P14136	Q16658	48	21	Complex941	interface_cluster_830
event_01327	Q99684	Q969H0	67	30	Complex3251	interface_cluster_831
event_01328	Q99684	Q969H0	67	30	Complex3251	interface_cluster_831
event_01329	Q99684	O60341	65	31	Complex3250	interface_cluster_832
event_01330	Q9UJY5	P11717	43	21	Complex3573	interface_cluster_833
event_01331	Q9Y2X7	Q05397	50	19	Complex3698	interface_cluster_834
event_01332	Q9Y2X7	P49023	116	53	Complex3697	interface_cluster_835
event_01333	P17302	P09496	71	34	Complex1054	interface_cluster_836
event_01334	P17302	P09496	71	34	Complex1054	interface_cluster_836
event_01335	P17302	P09496	71	34	Complex1054	interface_cluster_836
event_01336	P17302	P09496	71	34	Complex1054	interface_cluster_836
event_01337	P17302	Q16643	62	30	Complex1056	interface_cluster_837
event_01338	P17302	Q16643	62	30	Complex1056	interface_cluster_837
event_01339	P17302	Q15842	81	54	Complex1055	interface_cluster_838
event_01340	P17302	Q07157	84	35	Complex1061	interface_cluster_839
event_01341	P08151	Q9Y297	20	7	Complex773	interface_cluster_840
event_01342	P08151	Q9Y297	20	7	Complex773	interface_cluster_840
event_01343	P08151	Q9Y297	20	7	Complex773	interface_cluster_840
event_01344	P08151	Q9UMX1	51	19	Complex772	interface_cluster_841
event_01345	P08151	Q9UMX1	51	19	Complex772	interface_cluster_841
event_01346	P08151	Q9UMX1	51	19	Complex772	interface_cluster_841
event_01347	P08151	Q9UMX1	51	19	Complex772	interface_cluster_841
event_01348	P08151	Q9UMX1	51	19	Complex772	interface_cluster_841
event_01349	P08151	Q9UMX1	51	19	Complex772	interface_cluster_841
event_01350	P08151	Q9UMX1	51	19	Complex772	interface_cluster_841
event_01351	P00367	O14920	44	21	Complex422	interface_cluster_842
event_01352	P00367	Q04206	66	34	Complex423	interface_cluster_843
event_01353	P15104	Q96SW2	31	12	Complex984	interface_cluster_844
event_01354	P15104	Q96SW2	31	12	Complex984	interface_cluster_844
event_01355	O60234	P61160	0	0		interface_cluster_845
event_01356	O60234	O15145	0	0		interface_cluster_846
event_01357	O75496	P31274	64	32	Complex297	interface_cluster_847
event_01358	P29992	P28223	52	28	Complex1256	interface_cluster_848
event_01359	Q9H4A6	Q92614	51	22	Complex3374	interface_cluster_849
event_01360	Q9H4A6	Q92614	51	22	Complex3374	interface_cluster_849
event_01361	P00505	P40926	32	14	Complex426	interface_cluster_850
event_01362	P00505	P40926	32	14	Complex426	interface_cluster_850
event_01363	P00505	P40926	32	14	Complex426	interface_cluster_850
event_01364	P49685	P31946	59	25	Complex1698	interface_cluster_851
event_01365	Q13322	P06213	94	41	Complex2378_1,Complex2378_2,Complex2378_3	interface_cluster_852
event_01366	Q14449	P06213	421	273	Complex2485	interface_cluster_853
event_01367	Q14449	P06213	421	273	Complex2485	interface_cluster_853
event_01368	Q14449	P06213	421	273	Complex2485	interface_cluster_853
event_01369	Q14449	P06213	421	273	Complex2485	interface_cluster_853
event_01370	Q14449	P06213	421	273	Complex2485	interface_cluster_853
event_01371	Q14449	P06213	421	273	Complex2485	interface_cluster_853
event_01372	P62993	Q07889	84	73	Complex1944_1,Complex1944_2,Complex1944_3,Complex1944_4	interface_cluster_854
event_01373	Q14451	Q13526	43	22	Complex2491	interface_cluster_855
event_01374	Q12879	P78352	39	20	Complex2283	interface_cluster_856
event_01375	Q12879	Q96L92	31	13	Complex2284	interface_cluster_857
event_01376	Q13224	Q9UQM7	69	35	Complex3681	interface_cluster_858
event_01377	Q13224	P53355	82	40	Complex1811	interface_cluster_859
event_01378	P25098	P50148	30	11	Complex1197	interface_cluster_860
event_01379	P25098	P50148	30	11	Complex1197	interface_cluster_860
event_01380	P25098	P50148	30	11	Complex1197	interface_cluster_860
event_01381	P25098	Q13526	38	20	Complex1200	interface_cluster_861
event_01382	P28799	P19438	62	33	Complex1228	interface_cluster_862
event_01383	P28799	P20333	36	18	Complex1229	interface_cluster_863
event_01384	P28799	Q93038	71	29	Complex1230	interface_cluster_864
event_01385	O15217	P0DMV8	36	14	Complex90	interface_cluster_865
event_01386	O15217	P0DMV8	36	14	Complex90	interface_cluster_865
event_01387	P09211	P45983	36	16	Complex799	interface_cluster_866
event_01388	P78347	O15379	40	19	Complex2058	interface_cluster_867
event_01389	P78347	O15379	40	19	Complex2058	interface_cluster_867
event_01390	Q9UHL9	O75928	45	18	Complex3560	interface_cluster_868
event_01391	Q9UHL9	Q9UJ78	33	12	Complex3561	interface_cluster_869
event_01392	Q02153	P06241	53	25	Complex2133	interface_cluster_870
event_01393	Q02153	P12931	67	32	Complex2134	interface_cluster_871
event_01394	P16403	P04637	73	34	Complex1036	interface_cluster_872
event_01395	P10412	P83916	48	31	Complex854	interface_cluster_873
event_01396	P10412	Q13185	36	22	Complex852	interface_cluster_874
event_01397	P10412	Q13185	36	22	Complex852	interface_cluster_874
event_01398	P10412	P45973	64	45	Complex851	interface_cluster_875
event_01399	P10412	P45973	64	45	Complex851	interface_cluster_875
event_01400	P10412	Q9Y468	77	38	Complex853	interface_cluster_876
event_01401	P10412	P24928	0	0		interface_cluster_877
event_01402	P10412	P21675	0	0		interface_cluster_878
event_01403	P0C0S8	Q5FBB7	33	13	Complex830	interface_cluster_879
event_01404	P16104	Q13315	62	34	Complex1017	interface_cluster_880
event_01405	P16104	Q14676	85	35	Complex1019	interface_cluster_881
event_01406	P16104	Q14676	85	35	Complex1019	interface_cluster_881
event_01407	P16104	O60934	66	26	Complex1021	interface_cluster_882
event_01408	P16104	P09874	40	16	Complex1022	interface_cluster_883
event_01409	P16104	Q92878	74	47	Complex1023	interface_cluster_884
event_01410	P16104	Q12888	50	18	Complex1018	interface_cluster_885
event_01411	P0C0S5	Q9BTT0	46	28	Complex829	interface_cluster_886
event_01412	P33778	P38398	21	9	Complex1359	interface_cluster_887
event_01413	P33778	O60934	81	40	Complex1358	interface_cluster_888
event_01414	P68431	Q9H9G7	58	30	Complex2025	interface_cluster_889
event_01415	P68431	Q9UIG0	94	48	Complex2027	interface_cluster_890
event_01416	P68431	O15392	56	27	Complex1989	interface_cluster_891
event_01417	P68431	O15392	56	27	Complex1989	interface_cluster_891
event_01418	P68431	Q12830	118	140	Complex1992_1,Complex1992_2,Complex1992_3,Complex1992_4,Complex2003_1,Complex2003_2,Complex2003_3,Complex2003_4	interface_cluster_892
event_01419	P68431	Q12830	118	140	Complex1992_1,Complex1992_2,Complex1992_3,Complex1992_4,Complex2003_1,Complex2003_2,Complex2003_3,Complex2003_4	interface_cluster_892
event_01420	P68431	O60885	72	29	Complex2042	interface_cluster_893
event_01421	P68431	Q9NPI1	90	43	Complex2026	interface_cluster_894
event_01422	P68431	Q9NPI1	90	43	Complex2026	interface_cluster_894
event_01423	P68431	P83916	44	18	Complex2012	interface_cluster_895
event_01424	P68431	P83916	44	18	Complex2012	interface_cluster_895
event_01425	P68431	Q13185	57	30	Complex2015	interface_cluster_896
event_01426	P68431	P45973	32	15	Complex2031	interface_cluster_897
event_01427	P68431	P45973	32	15	Complex2031	interface_cluster_897
event_01428	P68431	P45973	32	15	Complex2031	interface_cluster_897
event_01429	P68431	O75419	63	34	Complex2004	interface_cluster_898
event_01430	P68431	Q9Y232	66	28	Complex2020	interface_cluster_896
event_01431	P68431	Q9Y232	66	28	Complex2020	interface_cluster_896
event_01432	P68431	Q8N8U2	92	47	Complex2017	interface_cluster_899
event_01433	P68431	Q8N8U2	92	47	Complex2017	interface_cluster_899
event_01434	P68431	Q96JM3	46	17	Complex2018	interface_cluster_900
event_01435	P68431	Q14839	58	37	Complex2011	interface_cluster_901
event_01436	P68431	Q14839	58	37	Complex2011	interface_cluster_901
event_01437	P68431	Q9P2D1	143	107	Complex1994_1,Complex1994_2,Complex1994_3,Complex1994_4	interface_cluster_902
event_01438	P68431	P06850	53	25	Complex2030	interface_cluster_903
event_01439	P68431	Q5TAQ9	71	30	Complex2022	interface_cluster_904
event_01440	P68431	Q92784	0	0		interface_cluster_905
event_01441	P68431	P24522	68	29	Complex2009	interface_cluster_906
event_01442	P68431	Q49A26	23	8	Complex2045	interface_cluster_907
event_01443	P68431	Q96LI6	64	30	Complex2024	interface_cluster_895
event_01444	P68431	Q9UK53	82	40	Complex2010	interface_cluster_908
event_01445	P68431	Q9UNL4	70	33	Complex1993	interface_cluster_909
event_01446	P68431	Q9UNL4	70	33	Complex1993	interface_cluster_909
event_01447	P68431	Q92830	58	27	Complex2007	interface_cluster_910
event_01448	P68431	Q92993	56	26	Complex2013	interface_cluster_911
event_01449	P68431	Q03164	74	31	Complex2000	interface_cluster_912
event_01450	P68431	Q9UI95	57	35	Complex2019	interface_cluster_913
event_01451	P68431	Q9UBU8	52	22	Complex2049	interface_cluster_914
event_01452	P68431	P52701	109	62	Complex2044	interface_cluster_915
event_01453	P68431	O60934	72	30	Complex2048	interface_cluster_916
event_01454	P68431	Q96L73	88	43	Complex2046	interface_cluster_915
event_01455	P68431	Q86U86	0	0		interface_cluster_917
event_01456	P68431	O43189	44	19	Complex2047	interface_cluster_918
event_01457	P68431	O75151	93	39	Complex1997	interface_cluster_909
event_01458	P68431	Q9UPP1	66	39	Complex1999	interface_cluster_919
event_01459	P68431	Q9UPP1	66	39	Complex1999	interface_cluster_919
event_01460	P68431	Q9UPP1	66	39	Complex1999	interface_cluster_919
event_01461	P68431	Q7Z3K3	53	24	Complex2016	interface_cluster_920
event_01462	P68431	P51532	90	49	Complex2051	interface_cluster_921
event_01463	P68431	Q5VWG9	76	33	Complex1991	interface_cluster_922
event_01464	P68431	P20226	6	2	Complex2006	interface_cluster_923
event_01465	P68431	Q12888	26	10	Complex2052	interface_cluster_924
event_01466	P68431	Q9UPN9	94	49	Complex2038	interface_cluster_925
event_01467	P68431	Q9UPN9	94	49	Complex2038	interface_cluster_925
event_01468	P68431	Q9UPN9	94	49	Complex2038	interface_cluster_925
event_01469	P68431	Q9UPN9	94	49	Complex2038	interface_cluster_925
event_01470	P68431	Q9Y4A5	146	76	Complex2005_1,Complex2005_2,Complex2005_3,Complex2005_4	interface_cluster_926
event_01471	P68431	Q96T88	57	28	Complex2021	interface_cluster_927
event_01472	P68431	Q6ECI4	82	40	Complex2023	interface_cluster_928
event_01473	P62805	Q86V81	47	18	Complex1902	interface_cluster_929
event_01474	P62805	Q86V81	47	18	Complex1902	interface_cluster_929
event_01475	P62805	Q86V81	47	18	Complex1902	interface_cluster_929
event_01476	P62805	Q86V81	47	18	Complex1902	interface_cluster_929
event_01477	P62805	P25440	53	29	Complex1899	interface_cluster_930
event_01478	P62805	P25440	53	29	Complex1899	interface_cluster_930
event_01479	P62805	P25440	53	29	Complex1899	interface_cluster_930
event_01480	P62805	P25440	53	29	Complex1899	interface_cluster_930
event_01481	P62805	O60885	73	33	Complex1898	interface_cluster_931
event_01482	P62805	O60885	73	33	Complex1898	interface_cluster_931
event_01483	P62805	Q9NPI1	57	28	Complex1905	interface_cluster_932
event_01484	P62805	Q9NPI1	57	28	Complex1905	interface_cluster_932
event_01485	P62805	Q9NPI1	57	28	Complex1905	interface_cluster_932
event_01486	P62805	Q13111	44	18	Complex1933	interface_cluster_933
event_01487	P62805	Q5IJ48	59	27	Complex1928	interface_cluster_934
event_01488	P62805	P54198	47	19	Complex1935	interface_cluster_935
event_01489	P62805	Q92831	57	22	Complex1897	interface_cluster_936
event_01490	P62805	O75164	62	36	Complex1929	interface_cluster_937
event_01491	P62805	Q9NQR1	23	23	Complex1936_1,Complex1936_2	interface_cluster_938
event_01492	P62805	Q4FZB7	35	17	Complex1937	interface_cluster_939
event_01493	P62805	Q9Y606	62	41	Complex1904	interface_cluster_940
event_01494	P62805	Q9Y606	62	41	Complex1904	interface_cluster_940
event_01495	P62805	Q9Y606	62	41	Complex1904	interface_cluster_940
event_01496	P62805	Q9Y606	62	41	Complex1904	interface_cluster_940
event_01497	P62805	O00268	48	21	Complex1900	interface_cluster_941
event_01498	P62805	O00268	48	21	Complex1900	interface_cluster_941
event_01499	P62805	O00268	48	21	Complex1900	interface_cluster_941
